X,Y,Z,wX,wY,wZ,L,R
-14.760324,   1.198770,   9.785418,   0.561047,   0.186771,   0.806438,   6.000000,   0.500000
  4.627624,  -9.398304,   8.319099,   0.450030,   0.871854,   0.193245,   6.000000,   0.500000
 11.439330,   6.909735,   8.944143,  -0.211684,   0.404837,  -0.889549,   6.000000,   0.500000
 -0.673987,   1.455890,   6.446284,   0.153737,   0.708647,   0.688610,   6.000000,   0.500000
  2.996331,  -6.310598, -12.719771,   0.176020,   0.971902,  -0.156280,   6.000000,   0.500000
 -6.111468,   1.175895,  -4.165467,   0.596536,   0.028724,   0.802072,   6.000000,   0.500000
 -4.841725,   8.300634, -11.296815,  -0.274675,   0.657681,   0.701434,   6.000000,   0.500000
  7.224539,  -2.349001,  10.470825,  -0.361128,  -0.884267,   0.296072,   6.000000,   0.500000
  8.500446,  -3.162530,  -4.352751,  -0.259676,  -0.882691,   0.391694,   6.000000,   0.500000
-14.280073,  13.246749,   5.202980,   0.172767,   0.112039,   0.978570,   6.000000,   0.500000
  2.720640,  -6.165739,  -1.809559,  -0.415432,  -0.889350,   0.190979,   6.000000,   0.500000
  6.242130,   4.253818,   8.656582,  -0.080313,  -0.828760,   0.553811,   6.000000,   0.500000
 14.595148,  -0.940746,  14.501236,  -0.864091,  -0.328069,  -0.381730,   6.000000,   0.500000
 -1.212471,  -3.578257, -11.154864,  -0.512242,  -0.266472,  -0.816457,   6.000000,   0.500000
 -7.014447,  11.785245,   3.893973,  -0.179980,   0.485298,   0.855624,   6.000000,   0.500000
 -9.414336,   8.118927,   5.277065,  -0.333595,  -0.180313,  -0.925312,   6.000000,   0.500000
 -7.748811,  12.903720,  -1.768878,   0.339071,  -0.732145,  -0.590758,   6.000000,   0.500000
 12.833260,   6.697013,  -5.560608,  -0.201951,   0.398664,  -0.894585,   6.000000,   0.500000
 10.866085,  -2.111224,   4.920390,   0.745005,  -0.457956,   0.485019,   6.000000,   0.500000
  5.947046,  13.371264,   5.197194,  -0.039618,   0.217377,  -0.975283,   6.000000,   0.500000
-12.124099, -14.608637,   5.156597,   0.175595,  -0.182102,  -0.967474,   6.000000,   0.500000
 -1.680761,  -7.027448,  14.550427,   0.264657,  -0.402586,   0.876288,   6.000000,   0.500000
  6.582380, -13.103711,   2.067485,  -0.073250,   0.038710,   0.996562,   6.000000,   0.500000
  8.767579,  -5.562208,  13.850629,  -0.812889,  -0.468834,  -0.345551,   6.000000,   0.500000
 -6.796879, -12.639873,   6.963091,   0.369578,  -0.228382,  -0.900696,   6.000000,   0.500000
  8.573807,  -6.543206,  -0.876449,  -0.257181,  -0.883630,   0.391224,   6.000000,   0.500000
  9.721991,  12.587826,  -6.992304,   0.432128,   0.555303,   0.710566,   6.000000,   0.500000
  4.684399,  -6.181408,  11.701649,   0.329935,   0.902888,  -0.275565,   6.000000,   0.500000
 10.383262,  10.312917, -14.226804,   0.237545,  -0.066724,   0.969082,   6.000000,   0.500000
 12.635161, -13.126942,  -5.010593,  -0.201585,  -0.867009,  -0.455696,   6.000000,   0.500000
 -5.931333,  -3.397747,   8.940382,   0.534257,   0.087465,   0.840785,   6.000000,   0.500000
  2.050840, -14.547505,  12.001470,  -0.318909,  -0.911118,  -0.261078,   6.000000,   0.500000
 -6.741505,   6.956133, -13.022387,  -0.014921,   0.601660,   0.798613,   6.000000,   0.500000
 -8.753528, -12.386771,  14.698608,   0.349303,  -0.153107,  -0.924416,   6.000000,   0.500000
  1.731616, -12.752679, -10.718063,  -0.011278,  -0.999925,   0.004752,   6.000000,   0.500000
  8.691925,  -5.227401,   4.360022,  -0.647635,   0.746465,   0.152838,   6.000000,   0.500000
 -4.420384,  -7.056984,   6.329871,  -0.093463,   0.379391,  -0.920504,   6.000000,   0.500000
 -6.321886,   5.510234,  -3.739188,   0.291306,   0.540488,   0.789312,   6.000000,   0.500000
 -9.383683,  -1.640700,  13.821821,   0.737922,   0.453174,   0.500104,   6.000000,   0.500000
 -3.986377,  12.412081, -13.566170,  -0.193525,   0.522884,   0.830145,   6.000000,   0.500000
  4.352495,  -4.835221,  10.959169,  -0.400538,  -0.793172,   0.458746,   6.000000,   0.500000
 -2.683086,  -1.027784,  -4.054946,  -0.344801,  -0.459300,  -0.818630,   6.000000,   0.500000
 -4.024399,   4.084234,  -2.819209,  -0.335394,  -0.493353,  -0.802567,   6.000000,   0.500000
 -2.438659,   3.576236,  -8.511282,  -0.012139,   0.922413,   0.386015,   6.000000,   0.500000
 -0.231137,  11.909884, -10.033963,  -0.031280,  -0.996163,  -0.081737,   6.000000,   0.500000
 10.502514,  13.200461,  11.451558,  -0.037457,   0.082221,  -0.995910,   6.000000,   0.500000
 -5.757895,  10.735872,  13.177347,   0.287903,   0.326118,   0.900422,   6.000000,   0.500000
-14.694362, -12.694916, -14.413680,  -0.333221,  -0.327974,   0.883967,   6.000000,   0.500000
 -0.966549,  13.878853,   1.117299,   0.050151,   0.977853,   0.203195,   6.000000,   0.500000
 12.657429,   9.202599, -14.719822,  -0.178943,   0.277810,  -0.943823,   6.000000,   0.500000
 -6.843221,  -2.949671,  12.969761,   0.710291,   0.231187,   0.664860,   6.000000,   0.500000
  5.471255,   3.110723,  14.406374,   0.123260,   0.915476,  -0.383029,   6.000000,   0.500000
-11.055525, -12.245940,   0.804884,   0.392627,  -0.738368,  -0.548322,   6.000000,   0.500000
 -9.619237,   2.899099,  -2.157385,   0.698900,   0.099611,   0.708249,   6.000000,   0.500000
-12.571128,   8.396731, -12.369122,  -0.372627,   0.268841,  -0.888186,   6.000000,   0.500000
-10.820227, -11.887217,  -0.000050,  -0.319978,   0.743061,   0.587771,   6.000000,   0.500000
  8.477590,   7.644212,   2.312142,  -0.117798,   0.516580,  -0.848097,   6.000000,   0.500000
 -2.439889, -14.427007,  -2.796865,   0.592960,  -0.604420,  -0.532048,   6.000000,   0.500000
 -8.499095,  -0.630700,  -4.767129,   0.430361,  -0.449204,   0.782946,   6.000000,   0.500000
  6.590690,  10.415287,   2.505057,   0.142261,  -0.726009,   0.672809,   6.000000,   0.500000
  4.868420,  -0.399864,  -8.612006,   0.187225,  -0.859501,  -0.475610,   6.000000,   0.500000
 -7.966440,   5.903386,  -4.540476,   0.143984,   0.494202,   0.857340,   6.000000,   0.500000
  0.971796,   1.464061,  10.912548,  -0.322969,   0.746246,   0.582073,   6.000000,   0.500000
  6.671460,   3.191092,  13.688006,  -0.053500,   0.912398,  -0.405793,   6.000000,   0.500000
-11.023643,  -0.557963,  -4.893004,   0.390371,  -0.471719,   0.790627,   6.000000,   0.500000
-12.966261,  14.737259,  -3.087227,   0.174281,  -0.868976,  -0.463149,   6.000000,   0.500000
 -3.044419,   4.350405,  -2.972952,   0.219298,   0.696114,   0.683618,   6.000000,   0.500000
 10.040580,   3.919580,  14.559178,  -0.288625,   0.754764,  -0.589089,   6.000000,   0.500000
 -4.613465,   9.205121,  -6.768171,  -0.210174,   0.741315,   0.637401,   6.000000,   0.500000
  0.215921,  14.352918,  -5.616666,  -0.420738,   0.788910,   0.447885,   6.000000,   0.500000
  7.306489,   2.404250,  -9.714962,   0.055654,  -0.997830,  -0.035189,   6.000000,   0.500000
  2.274267,  -7.857536,   5.948648,  -0.250228,  -0.434847,   0.865040,   6.000000,   0.500000
-13.179262,   8.509804,   2.695476,  -0.216887,  -0.076313,  -0.973209,   6.000000,   0.500000
 -5.858219,  -4.830066,  -5.165936,   0.573694,   0.230588,   0.785941,   6.000000,   0.500000
-10.451277,   2.196537,  -8.476529,  -0.555869,   0.310675,  -0.771032,   6.000000,   0.500000
  3.769610,  -0.925882,   1.079168,   0.003402,  -0.922240,  -0.386602,   6.000000,   0.500000
 -8.559894,  -7.389211,  10.890920,  -0.479295,  -0.045023,  -0.876498,   6.000000,   0.500000
 -3.758777, -13.524989,   5.610768,  -0.303013,  -0.660671,   0.686802,   6.000000,   0.500000
 -6.892303,  -8.526404,   1.323067,   0.793965,  -0.539359,  -0.280555,   6.000000,   0.500000
  9.838576,   9.352188,   5.258482,  -0.216607,   0.410444,  -0.885786,   6.000000,   0.500000
 -0.933663,   9.871183,  -5.750591,   0.358974,  -0.813316,  -0.457881,   6.000000,   0.500000
 -5.799906,   6.048529,   7.725500,  -0.400448,  -0.902877,  -0.156378,   6.000000,   0.500000
-11.974951,  -5.149536,   6.166383,  -0.602177,  -0.115118,  -0.790020,   6.000000,   0.500000
 -8.136539,  12.788601,   3.379953,  -0.161811,   0.509710,   0.844993,   6.000000,   0.500000
  6.921813,  11.650376, -10.425978,  -0.209865,  -0.973011,   0.095955,   6.000000,   0.500000
-13.987411,  -8.615516,  -6.843510,  -0.045375,   0.988664,  -0.143127,   6.000000,   0.500000
  1.847705,   8.619410,  13.516698,  -0.129082,  -0.950641,  -0.282171,   6.000000,   0.500000
  3.309852,  11.496474,   4.429539,   0.133552,   0.146426,   0.980165,   6.000000,   0.500000
-10.781697,  -7.429174,  -1.257673,  -0.011151,  -0.922697,  -0.385365,   6.000000,   0.500000
-13.868424,   6.104243,   6.053145,  -0.286794,  -0.330937,  -0.899016,   6.000000,   0.500000
  9.576012, -10.214482,   3.059177,  -0.739681,   0.245094,   0.626739,   6.000000,   0.500000
  1.755756,  10.807106,   7.170928,   0.262452,   0.608425,   0.748958,   6.000000,   0.500000
  4.232419,   2.090748,  -4.113542,  -0.448134,   0.451416,   0.771621,   6.000000,   0.500000
  1.519930, -13.038280,  -9.717491,   0.159132,  -0.986347,  -0.042392,   6.000000,   0.500000
  7.761262,  14.742294,  -7.463791,   0.116446,   0.962810,   0.243796,   6.000000,   0.500000
 10.333443,   0.375545,  -8.904794,   0.000997,   0.906812,  -0.421533,   6.000000,   0.500000
  1.557821,   5.828074,   5.689034,  -0.060140,   0.689028,   0.722236,   6.000000,   0.500000
  1.857232,  -5.924785,   3.675830,  -0.149372,  -0.360937,   0.920550,   6.000000,   0.500000
-11.696724,  -7.694755,  -1.660307,  -0.003961,  -0.971436,  -0.237268,   6.000000,   0.500000
  2.269777,  -5.490593, -12.508953,   0.158812,   0.976891,  -0.143047,   6.000000,   0.500000
-11.641827,  -4.437876,   0.173962,  -0.488525,  -0.750663,  -0.444801,   6.000000,   0.500000
 13.519191,   8.798706,  10.740622,  -0.326495,   0.166306,  -0.930453,   6.000000,   0.500000
 -0.611669,  10.264725,   8.939607,   0.115206,   0.631222,   0.766998,   6.000000,   0.500000
 13.853725,  -5.318136, -14.070777,   0.743167,   0.600164,   0.295813,   6.000000,   0.500000
 10.382996, -12.655082,   0.487039,  -0.174184,   0.492493,   0.852708,   6.000000,   0.500000
 14.896993,   7.946586,  -3.514690,   0.241607,  -0.134400,   0.961022,   6.000000,   0.500000
  5.238000,  11.678124,  -6.461869,  -0.182405,  -0.970542,  -0.157409,   6.000000,   0.500000
 -4.376626,   6.636644,  -4.962594,   0.014906,   0.769623,   0.638325,   6.000000,   0.500000
-13.364177,  -1.143124,  -4.777131,   0.290801,  -0.865796,   0.407225,   6.000000,   0.500000
  9.945921, -11.986558, -14.195045,   0.662607,   0.748835,   0.014077,   6.000000,   0.500000
 12.287996,  -4.844531,   1.184245,  -0.618976,   0.402704,  -0.674313,   6.000000,   0.500000
  8.369162,  -5.700576,  11.125719,   0.579078,   0.776170,   0.249455,   6.000000,   0.500000
 -0.995281,   4.552632,   7.585619,   0.067669,  -0.613669,  -0.786658,   6.000000,   0.500000
 -7.583174,  10.068292,  -5.373629,  -0.460684,   0.786699,   0.410944,   6.000000,   0.500000
 13.472762, -11.611012,   1.810422,  -0.408441,   0.557000,   0.723137,   6.000000,   0.500000
 -1.111368,  11.501988,  -1.775958,  -0.204203,   0.843068,   0.497531,   6.000000,   0.500000
 -5.559207,  -5.288330, -12.908115,  -0.665324,  -0.007167,  -0.746520,   6.000000,   0.500000
-14.030570,   8.255314,   2.760165,  -0.235489,   0.023250,  -0.971599,   6.000000,   0.500000
 -8.667938,  -2.053321,  -5.466134,   0.435558,  -0.422512,   0.794841,   6.000000,   0.500000
  8.513595,  -4.592723,  -2.835874,  -0.100569,  -0.941958,   0.320313,   6.000000,   0.500000
 10.950089,  11.060134,  -8.116472,  -0.182777,  -0.097884,  -0.978269,   6.000000,   0.500000
  4.831604, -11.307982,  -7.205346,  -0.270937,  -0.957703,  -0.096942,   6.000000,   0.500000
 14.176680,   1.033437,   0.836696,   0.290104,   0.706399,   0.645631,   6.000000,   0.500000
 -1.406561,  -6.047988,  10.055264,  -0.051069,   0.294116,  -0.954404,   6.000000,   0.500000
  7.679377,   3.728287,  11.736541,   0.098064,  -0.829265,   0.550184,   6.000000,   0.500000
-10.017797,  -9.944466,  -4.118361,   0.144307,  -0.947282,  -0.286063,   6.000000,   0.500000
 -1.256217,   8.666885,  10.410440,   0.217404,  -0.499430,  -0.838633,   6.000000,   0.500000
  6.528937, -11.520466,   8.491839,   0.162172,   0.500798,   0.850236,   6.000000,   0.500000
 13.413971,   7.785901,   7.403125,   0.346382,  -0.215453,   0.913017,   6.000000,   0.500000
-14.229391, -10.735110, -14.057730,   0.413836,   0.615185,  -0.671034,   6.000000,   0.500000
 -4.959089,  -8.426896,  -8.344416,  -0.219171,  -0.504344,  -0.835226,   6.000000,   0.500000
  8.015057,   4.533082,   2.777235,   0.266607,  -0.730718,   0.628468,   6.000000,   0.500000
  9.855947,  -7.330209,   0.604159,   0.842179,   0.450959,  -0.295585,   6.000000,   0.500000
 -9.545911,  12.693048,  -5.600663,   0.389052,  -0.889570,  -0.239382,   6.000000,   0.500000
  0.732199,   6.620132,  10.784940,  -0.158676,  -0.827517,  -0.538552,   6.000000,   0.500000
 -1.398259,  -2.551525,  10.734652,  -0.314084,  -0.211526,  -0.925531,   6.000000,   0.500000
 -1.193750, -10.748787,  11.536396,  -0.315232,  -0.292122,   0.902936,   6.000000,   0.500000
  6.998938, -10.261157,  -6.374385,  -0.200653,  -0.971141,  -0.128931,   6.000000,   0.500000
  0.824264,  12.517274,  -0.447659,  -0.033205,  -0.957965,  -0.284957,   6.000000,   0.500000
 -6.031773,  -3.549854,  -9.505199,  -0.572590,  -0.296688,  -0.764275,   6.000000,   0.500000
  7.517378,   2.398106,  -8.126404,   0.008274,   0.969421,   0.245266,   6.000000,   0.500000
  6.989670,  -4.044625, -11.522652,  -0.039575,   0.999196,  -0.006431,   6.000000,   0.500000
 13.201162,   3.376496,  14.523062,   0.330770,  -0.530739,   0.780325,   6.000000,   0.500000
 14.582746, -14.841208,   6.477512,   0.117991,  -0.002808,   0.993011,   6.000000,   0.500000
 -3.379702,  12.526909,  -5.694727,  -0.302140,   0.889764,   0.342100,   6.000000,   0.500000
  5.989990,   7.316003,  -6.563135,  -0.106981,  -0.811072,  -0.575080,   6.000000,   0.500000
 14.978405,  -0.610243,  -6.547173,   0.199907,  -0.886327,   0.417686,   6.000000,   0.500000
 -2.997415,   7.914715,   4.026506,  -0.292167,  -0.687153,  -0.665176,   6.000000,   0.500000
 -4.668484, -12.184111,   0.604380,  -0.677155,   0.287917,   0.677174,   6.000000,   0.500000
 -3.694715,  14.631014,  14.291205,  -0.265788,   0.166197,   0.949597,   6.000000,   0.500000
 -1.528885, -12.513365,  14.202816,   0.189673,   0.260922,  -0.946543,   6.000000,   0.500000
 10.511836,   4.894808,  -2.269369,   0.311945,  -0.301332,   0.901049,   6.000000,   0.500000
  5.398048,  -0.246741,  10.375856,   0.250076,   0.829109,  -0.500041,   6.000000,   0.500000
 -0.537270,  11.795439,   1.810752,   0.080241,   0.934397,   0.347078,   6.000000,   0.500000
 -0.542363,   8.440650,  12.258817,  -0.063484,   0.740291,   0.669283,   6.000000,   0.500000
  8.510058,   3.357070,  -5.741982,   0.110471,  -0.985290,   0.130384,   6.000000,   0.500000
 -8.178961,  10.909547,   3.719636,  -0.083609,  -0.457329,  -0.885358,   6.000000,   0.500000
 -4.858742,   9.253863,  -8.464820,  -0.305485,   0.672412,   0.674196,   6.000000,   0.500000
-13.619744,  -1.341792,  10.556298,  -0.748047,  -0.391058,  -0.536190,   6.000000,   0.500000
  2.966451,  -6.017119, -10.712881,  -0.040685,   0.998960,   0.020604,   6.000000,   0.500000
 11.597933,  -6.875506, -13.959876,  -0.700477,  -0.661431,  -0.268030,   6.000000,   0.500000
-14.525565,  11.886512,  -9.572368,  -0.495938,   0.216481,  -0.840941,   6.000000,   0.500000
-13.006277,  14.926125,  -8.693448,   0.886157,   0.223436,  -0.405959,   6.000000,   0.500000
 14.336296, -13.236273,  -1.263441,  -0.240587,   0.675059,   0.697433,   6.000000,   0.500000
 -5.705783,  -0.994726,   2.140210,  -0.662760,   0.194100,  -0.723239,   6.000000,   0.500000
  4.465728,  -3.421204, -13.459283,  -0.161718,  -0.961228,   0.223358,   6.000000,   0.500000
 -2.717827, -13.560705,   3.351302,   0.308319,   0.794504,  -0.523166,   6.000000,   0.500000
 12.792976,   0.477836, -13.642647,  -0.561379,   0.479427,  -0.674540,   6.000000,   0.500000
 -0.069860,  -2.798946,  12.615257,   0.134081,  -0.089480,   0.986922,   6.000000,   0.500000
  5.286267,  -3.496051, -13.794719,   0.179509,   0.965843,  -0.186877,   6.000000,   0.500000
-10.721299,   6.168932,   5.546513,  -0.422626,  -0.313729,  -0.850272,   6.000000,   0.500000
 13.079148,  -5.389665,   6.180876,  -0.484032,   0.461050,  -0.743738,   6.000000,   0.500000
-10.240593,  14.401881,   4.432762,  -0.056764,   0.428217,   0.901891,   6.000000,   0.500000
  2.034816,  -4.849586,  -6.978578,   0.145596,  -0.941198,  -0.304873,   6.000000,   0.500000
 -5.128779,  10.446554,   0.698241,   0.037551,   0.678836,   0.733329,   6.000000,   0.500000
-14.958395,   8.508646,  12.484325,   0.334714,  -0.101696,   0.936816,   6.000000,   0.500000
-11.457008,   6.153636,  12.640455,   0.362528,   0.299615,   0.882499,   6.000000,   0.500000
-14.807099,  -6.441709,  -2.409607,  -0.226959,  -0.908502,  -0.350877,   6.000000,   0.500000
 -8.899663,  -9.830634,  14.529260,   0.049227,   0.139337,   0.989021,   6.000000,   0.500000
  1.685700,  -8.134236,  13.762816,  -0.315137,  -0.694188,   0.647142,   6.000000,   0.500000
 10.140246,  -8.031511,  -3.541114,  -0.235456,  -0.938907,  -0.251028,   6.000000,   0.500000
-10.559469,  -0.243266,  10.473346,  -0.746813,  -0.390167,  -0.538554,   6.000000,   0.500000
 14.242345,  -6.829724,   4.582952,  -0.619261,   0.438055,  -0.651632,   6.000000,   0.500000
 -5.919949,  -3.570970,   4.038077,   0.515486,  -0.179540,   0.837878,   6.000000,   0.500000
 -8.653620,   1.036582,  -9.149644,  -0.573142,  -0.161616,  -0.803360,   6.000000,   0.500000
 -6.382775,   2.305240,   4.613119,   0.518828,   0.749193,   0.411737,   6.000000,   0.500000
  3.997387,  14.812737,  12.119910,   0.416926,   0.689902,   0.591783,   6.000000,   0.500000
-10.726847,   9.855165,  -6.662434,   0.585194,  -0.694728,   0.418212,   6.000000,   0.500000
 12.834944,   5.804751,  10.335200,   0.153211,  -0.288633,   0.945102,   6.000000,   0.500000
 13.206922,   2.322278, -12.256057,  -0.327231,   0.743460,  -0.583256,   6.000000,   0.500000
-14.555424,  -4.998004,   9.508993,   0.795150,   0.418008,   0.439324,   6.000000,   0.500000
  6.845391,  -0.933689,   2.482513,  -0.554198,   0.825716,  -0.105158,   6.000000,   0.500000
 -6.822712,  10.821324,  -0.502869,  -0.073532,   0.668092,   0.740436,   6.000000,   0.500000
 -7.827104,  -1.814461,  -8.113883,   0.536076,   0.133633,   0.833525,   6.000000,   0.500000
-14.135502, -14.269221,  -2.576185,  -0.173385,   0.805791,   0.566249,   6.000000,   0.500000
 11.833005, -13.866514,   0.755757,   0.016161,   0.244907,   0.969412,   6.000000,   0.500000
 12.949540,   4.072429,  14.893649,   0.329406,  -0.538604,   0.775498,   6.000000,   0.500000
